,Epoch,Batch,Loss
1815,907,1,-49.30364990234375
1816,908,0,-47.241661071777344
1817,908,1,-44.16650390625
1818,909,0,-47.14553451538086
1819,909,1,-46.93733596801758
1820,910,0,-47.4936637878418
1821,910,1,-46.75079345703125
1822,911,0,-47.027809143066406
1823,911,1,-48.34669494628906
1824,912,0,-47.57652282714844
1825,912,1,-44.793636322021484
1826,913,0,-47.400360107421875
1827,913,1,-47.46745300292969
1828,914,0,-46.37810516357422
1829,914,1,-48.839256286621094
1830,915,0,-47.56096649169922
1831,915,1,-47.34661865234375
1832,916,0,-47.208824157714844
1833,916,1,-50.22432327270508
1834,917,0,-47.41138458251953
1835,917,1,-46.094139099121094
1836,918,0,-47.73345184326172
1837,918,1,-46.93431091308594
1838,919,0,-47.21622848510742
1839,919,1,-49.0116081237793
1840,920,0,-47.08018493652344
1841,920,1,-48.524261474609375
1842,921,0,-47.342098236083984
1843,921,1,-50.92186737060547
1844,922,0,-47.33088684082031
1845,922,1,-48.78773498535156
1846,923,0,-48.67061233520508
1847,923,1,-48.2750244140625
1848,924,0,-48.556907653808594
1849,924,1,-48.98748779296875
1850,925,0,-47.44809341430664
1851,925,1,-47.41128921508789
1852,926,0,-48.36845397949219
1853,926,1,-47.963348388671875
1854,927,0,-48.05522918701172
1855,927,1,-51.605201721191406
1856,928,0,-48.46937942504883
1857,928,1,-44.663917541503906
1858,929,0,-48.3082160949707
1859,929,1,-48.69375228881836
1860,930,0,-48.02985382080078
1861,930,1,-49.516944885253906
1862,931,0,-48.856842041015625
1863,931,1,-48.596275329589844
1864,932,0,-48.59574890136719
1865,932,1,-49.43741989135742
1866,933,0,-48.3957633972168
1867,933,1,-49.104774475097656
1868,934,0,-49.105201721191406
1869,934,1,-45.62672424316406
1870,935,0,-48.64735412597656
1871,935,1,-49.68983840942383
1872,936,0,-49.77088928222656
1873,936,1,-46.12406921386719
1874,937,0,-49.09278106689453
1875,937,1,-46.371192932128906
1876,938,0,-48.8950309753418
1877,938,1,-46.69252395629883
1878,939,0,-48.54631805419922
1879,939,1,-46.781654357910156
1880,940,0,-47.693382263183594
1881,940,1,-51.787349700927734
1882,941,0,-48.091007232666016
1883,941,1,-52.706180572509766
1884,942,0,-49.365692138671875
1885,942,1,-48.87504959106445
1886,943,0,-49.41741943359375
1887,943,1,-53.191715240478516
1888,944,0,-49.621299743652344
1889,944,1,-49.017906188964844
1890,945,0,-49.6597900390625
1891,945,1,-50.85321044921875
1892,946,0,-49.64579772949219
1893,946,1,-49.72946548461914
1894,947,0,-48.897377014160156
1895,947,1,-52.34556579589844
1896,948,0,-49.052101135253906
1897,948,1,-46.8796501159668
1898,949,0,-49.23641586303711
1899,949,1,-49.36332702636719
1900,950,0,-49.92089080810547
1901,950,1,-48.683631896972656
1902,951,0,-50.64600372314453
1903,951,1,-46.31391143798828
1904,952,0,-49.552398681640625
1905,952,1,-50.916534423828125
1906,953,0,-49.279720306396484
1907,953,1,-50.485652923583984
1908,954,0,-50.17234802246094
1909,954,1,-44.73790740966797
1910,955,0,-49.793373107910156
1911,955,1,-52.2576904296875
1912,956,0,-49.52967071533203
1913,956,1,-52.480838775634766
1914,957,0,-49.94099426269531
1915,957,1,-51.84795379638672
1916,958,0,-50.42339324951172
1917,958,1,-50.47453308105469
1918,959,0,-50.76883316040039
1919,959,1,-52.46507263183594
1920,960,0,-50.55589294433594
1921,960,1,-48.853965759277344
1922,961,0,-50.25333023071289
1923,961,1,-50.97577667236328
1924,962,0,-51.05017852783203
1925,962,1,-50.206520080566406
1926,963,0,-50.879058837890625
1927,963,1,-51.431488037109375
1928,964,0,-51.27690887451172
1929,964,1,-52.72736358642578
1930,965,0,-51.50286865234375
1931,965,1,-46.66184616088867
1932,966,0,-50.911834716796875
1933,966,1,-50.213584899902344
1934,967,0,-50.279884338378906
1935,967,1,-50.49457550048828
1936,968,0,-51.05116653442383
1937,968,1,-50.15276336669922
1938,969,0,-50.498779296875
1939,969,1,-53.41908264160156
1940,970,0,-51.236595153808594
1941,970,1,-53.103973388671875
1942,971,0,-51.24531555175781
1943,971,1,-48.43107604980469
1944,972,0,-52.094688415527344
1945,972,1,-45.08610534667969
1946,973,0,-51.77345275878906
1947,973,1,-51.354637145996094
1948,974,0,-51.180328369140625
1949,974,1,-52.186126708984375
1950,975,0,-52.19755554199219
1951,975,1,-49.0103759765625
1952,976,0,-51.09095764160156
1953,976,1,-51.783477783203125
1954,977,0,-51.389854431152344
1955,977,1,-50.704345703125
1956,978,0,-51.91517639160156
1957,978,1,-51.718177795410156
1958,979,0,-52.16322708129883
1959,979,1,-53.62325668334961
1960,980,0,-51.63256072998047
1961,980,1,-54.49397277832031
1962,981,0,-52.34693145751953
1963,981,1,-51.61072540283203
1964,982,0,-52.55387878417969
1965,982,1,-49.83835983276367
1966,983,0,-52.40230178833008
1967,983,1,-50.997108459472656
1968,984,0,-52.36329650878906
1969,984,1,-49.39897537231445
1970,985,0,-52.713539123535156
1971,985,1,-52.34612274169922
1972,986,0,-52.169281005859375
1973,986,1,-54.74250411987305
1974,987,0,-52.27684020996094
1975,987,1,-55.38523864746094
1976,988,0,-52.65468978881836
1977,988,1,-54.88202667236328
1978,989,0,-52.746307373046875
1979,989,1,-54.625404357910156
1980,990,0,-52.78773498535156
1981,990,1,-51.40739822387695
1982,991,0,-53.238319396972656
1983,991,1,-51.5145263671875
1984,992,0,-52.908905029296875
1985,992,1,-50.33611297607422
1986,993,0,-52.971397399902344
1987,993,1,-51.94209671020508
1988,994,0,-52.791404724121094
1989,994,1,-53.90986633300781
1990,995,0,-53.022159576416016
1991,995,1,-53.013465881347656
1992,996,0,-52.940284729003906
1993,996,1,-52.1710205078125
1994,997,0,-53.21057891845703
1995,997,1,-50.744590759277344
1996,998,0,-53.8897705078125
1997,998,1,-51.07404708862305
1998,999,0,-53.80799102783203
1999,999,1,-49.428184509277344
